"Catalogues Name","Catalouge links","Category","Brand"
"Euro Pathik Chisel-Flex-Catalgoue","https://drive.google.com/file/d/1xwBDcO42hqwbwODLWKzgHNajXUjLAHqd/view?usp=sharing","360 Louvers","Euro Pathik"
